"","X","ID_SOCIETE","NOM_SOCIETE","TYPE_SOC","FUSION","FAILLITE","CREATION","ID_CA","ID_BRANCHE","ANNEE","Ch_Aff","NOM_BRANCHE","PRESTATION","ID_EVENT","LIBELLE","TYPE_EVENT"
"630",32,"S27","MATCA","NON VIE","non","non",2003,"CA1063","B2",2012,"3654942939","AUTOMOBILE",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"631",32,"S27","MATCA","NON VIE","non","non",2003,"CA1067","B2",2016,"5019819710","AUTOMOBILE",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"632",32,"S27","MATCA","NON VIE","non","non",2003,"CA1067","B2",2016,"5019819710","AUTOMOBILE",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"633",32,"S27","MATCA","NON VIE","non","non",2003,"CA1067","B2",2016,"5019819710","AUTOMOBILE",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"634",32,"S27","MATCA","NON VIE","non","non",2003,"CA1067","B2",2016,"5019819710","AUTOMOBILE",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"635",32,"S27","MATCA","NON VIE","non","non",2003,"CA1068","B2",2017,"5815867125","AUTOMOBILE",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"636",32,"S27","MATCA","NON VIE","non","non",2003,"CA1069","B2",2018,"6630524243","AUTOMOBILE",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"637",32,"S27","MATCA","NON VIE","non","non",2003,"CA1069","B2",2018,"6630524243","AUTOMOBILE",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"638",32,"S27","MATCA","NON VIE","non","non",2003,"CA1070","B2",2019,"6628681940","AUTOMOBILE",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"639",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1145","B1",2011,"5037821979","ACCIDENTS CORPORELS",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"640",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1145","B1",2011,"5037821979","ACCIDENTS CORPORELS",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"641",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1146","B1",2012,"4333332441","ACCIDENTS CORPORELS",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"642",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1150","B1",2016,"4162071727","ACCIDENTS CORPORELS",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"643",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1150","B1",2016,"4162071727","ACCIDENTS CORPORELS",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"644",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1150","B1",2016,"4162071727","ACCIDENTS CORPORELS",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"645",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1150","B1",2016,"4162071727","ACCIDENTS CORPORELS",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"646",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1151","B1",2017,"5209684691","ACCIDENTS CORPORELS",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"647",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1152","B1",2018,"7552746127","ACCIDENTS CORPORELS",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"648",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1152","B1",2018,"7552746127","ACCIDENTS CORPORELS",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"649",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1153","B1",2019,"10892845821","ACCIDENTS CORPORELS",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"650",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1162","B2",2011,"3390634846","AUTOMOBILE",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"651",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1162","B2",2011,"3390634846","AUTOMOBILE",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"652",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1163","B2",2012,"3021842042","AUTOMOBILE",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"653",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1167","B2",2016,"4375840232","AUTOMOBILE",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"654",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1167","B2",2016,"4375840232","AUTOMOBILE",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"655",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1167","B2",2016,"4375840232","AUTOMOBILE",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"656",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1167","B2",2016,"4375840232","AUTOMOBILE",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"657",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1168","B2",2017,"3967859632","AUTOMOBILE",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"658",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1169","B2",2018,"4325937951","AUTOMOBILE",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"659",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1169","B2",2018,"4325937951","AUTOMOBILE",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"660",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1170","B2",2019,"4262868741","AUTOMOBILE",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"661",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1179","B3",2011,"2673198900","INCENDIE & AD",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"662",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1179","B3",2011,"2673198900","INCENDIE & AD",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"663",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1180","B3",2012,"2074501003","INCENDIE & AD",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"664",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1184","B3",2016,"2286513687","INCENDIE & AD",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"665",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1184","B3",2016,"2286513687","INCENDIE & AD",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"666",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1184","B3",2016,"2286513687","INCENDIE & AD",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"667",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1184","B3",2016,"2286513687","INCENDIE & AD",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"668",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1185","B3",2017,"1848455407","INCENDIE & AD",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"669",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1186","B3",2018,"1800514926","INCENDIE & AD",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"670",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1186","B3",2018,"1800514926","INCENDIE & AD",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"671",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1187","B3",2019,"1543160301","INCENDIE & AD",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"672",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1196","B4",2011,"1050139027","RESPONSABILITE CIVILE GENERALE",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"673",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1196","B4",2011,"1050139027","RESPONSABILITE CIVILE GENERALE",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"674",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1197","B4",2012,"672966544","RESPONSABILITE CIVILE GENERALE",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"675",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1201","B4",2016,"1034397527","RESPONSABILITE CIVILE GENERALE",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"676",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1201","B4",2016,"1034397527","RESPONSABILITE CIVILE GENERALE",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"677",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1201","B4",2016,"1034397527","RESPONSABILITE CIVILE GENERALE",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"678",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1201","B4",2016,"1034397527","RESPONSABILITE CIVILE GENERALE",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"679",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1202","B4",2017,"1016753278","RESPONSABILITE CIVILE GENERALE",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"680",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1203","B4",2018,"985714459","RESPONSABILITE CIVILE GENERALE",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"681",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1203","B4",2018,"985714459","RESPONSABILITE CIVILE GENERALE",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"682",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1204","B4",2019,"663073528","RESPONSABILITE CIVILE GENERALE",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"683",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1220","B5",2011,"1168710897","TRANSPORTS",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"684",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1220","B5",2011,"1168710897","TRANSPORTS",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"685",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1221","B5",2012,"1408855258","TRANSPORTS",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"686",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1225","B5",2016,"2674969588","TRANSPORTS",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"687",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1225","B5",2016,"2674969588","TRANSPORTS",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"688",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1225","B5",2016,"2674969588","TRANSPORTS",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"689",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1225","B5",2016,"2674969588","TRANSPORTS",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"690",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1226","B5",2017,"2091799357","TRANSPORTS",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"691",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1227","B5",2018,"1113021190","TRANSPORTS",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"692",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1227","B5",2018,"1113021190","TRANSPORTS",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"693",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1228","B5",2019,"1027272264","TRANSPORTS",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"694",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1236","B6",2011,"507000070","AUTRES RISQUES DIVERS",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"695",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1236","B6",2011,"507000070","AUTRES RISQUES DIVERS",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"696",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1237","B6",2012,"456210689","AUTRES RISQUES DIVERS",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"697",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1241","B6",2016,"1862164206","AUTRES RISQUES DIVERS",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"698",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1241","B6",2016,"1862164206","AUTRES RISQUES DIVERS",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"699",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1241","B6",2016,"1862164206","AUTRES RISQUES DIVERS",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"700",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1241","B6",2016,"1862164206","AUTRES RISQUES DIVERS",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"701",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1242","B6",2017,"1703805127","AUTRES RISQUES DIVERS",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"702",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1243","B6",2018,"1320080336","AUTRES RISQUES DIVERS",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"703",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1243","B6",2018,"1320080336","AUTRES RISQUES DIVERS",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"704",36,"S31","NSIA - CI","NON VIE","oui","non",1995,"CA1244","B6",2019,"1955998680","AUTRES RISQUES DIVERS",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"705",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1253","B7",2011,"14101560048","VIE",7032563369,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"706",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1253","B7",2011,"14101560048","VIE",7032563369,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"707",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1254","B6",2012,"15807641459","AUTRES RISQUES DIVERS",0,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"708",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1258","B6",2016,"26 294 433 101","AUTRES RISQUES DIVERS",0,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"709",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1258","B6",2016,"26 294 433 101","AUTRES RISQUES DIVERS",0,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"710",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1258","B6",2016,"26 294 433 101","AUTRES RISQUES DIVERS",0,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"711",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1258","B6",2016,"26 294 433 101","AUTRES RISQUES DIVERS",0,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"712",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1259","B7",2017,"28 853 110 959","VIE",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"713",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1260","B6",2018,"27321430629","AUTRES RISQUES DIVERS",0,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"714",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1260","B6",2018,"27321430629","AUTRES RISQUES DIVERS",0,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"715",37,"S32","NSIA - VIE","VIE","non","non",1995,"CA1261","B7",2019,"30 162 575 491","VIE",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"716",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1282","B7",2011,"3734478449","VIE",1836343203,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"717",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1282","B7",2011,"3734478449","VIE",1836343203,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"718",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1283","B7",2012,"3904380267","VIE",1578579353,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"719",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1287","B7",2016,"6 701 830 941","VIE",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"720",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1287","B7",2016,"6 701 830 941","VIE",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"721",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1287","B7",2016,"6 701 830 941","VIE",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"722",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1287","B7",2016,"6 701 830 941","VIE",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"723",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1288","B7",2017,"7 275 429 968","VIE",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"724",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1289","B7",2018,"8301591669","VIE",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"725",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1289","B7",2018,"8301591669","VIE",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"726",40,"S35","PRUDENTIAL BELIFE, ex beneficial life","VIE","non","non",2003,"CA1290","B7",2019,"9 258 881 572","VIE",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"727",43,"S38","SAAR","NON VIE","non","non",2016,"CA1299","B1",2016,"429830621","ACCIDENTS CORPORELS",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"728",43,"S38","SAAR","NON VIE","non","non",2016,"CA1299","B1",2016,"429830621","ACCIDENTS CORPORELS",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"729",43,"S38","SAAR","NON VIE","non","non",2016,"CA1299","B1",2016,"429830621","ACCIDENTS CORPORELS",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"730",43,"S38","SAAR","NON VIE","non","non",2016,"CA1299","B1",2016,"429830621","ACCIDENTS CORPORELS",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"731",43,"S38","SAAR","NON VIE","non","non",2016,"CA1300","B1",2017,"1268271810","ACCIDENTS CORPORELS",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"732",43,"S38","SAAR","NON VIE","non","non",2016,"CA1301","B1",2018,"1860998163","ACCIDENTS CORPORELS",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"733",43,"S38","SAAR","NON VIE","non","non",2016,"CA1301","B1",2018,"1860998163","ACCIDENTS CORPORELS",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"734",43,"S38","SAAR","NON VIE","non","non",2016,"CA1302","B1",2019,"1466548754","ACCIDENTS CORPORELS",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"735",43,"S38","SAAR","NON VIE","non","non",2016,"CA1303","B2",2016,"375651726","AUTOMOBILE",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"736",43,"S38","SAAR","NON VIE","non","non",2016,"CA1303","B2",2016,"375651726","AUTOMOBILE",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"737",43,"S38","SAAR","NON VIE","non","non",2016,"CA1303","B2",2016,"375651726","AUTOMOBILE",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"738",43,"S38","SAAR","NON VIE","non","non",2016,"CA1303","B2",2016,"375651726","AUTOMOBILE",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"739",43,"S38","SAAR","NON VIE","non","non",2016,"CA1304","B2",2017,"1106475839","AUTOMOBILE",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"740",43,"S38","SAAR","NON VIE","non","non",2016,"CA1305","B2",2018,"1060266565","AUTOMOBILE",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"741",43,"S38","SAAR","NON VIE","non","non",2016,"CA1305","B2",2018,"1060266565","AUTOMOBILE",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"742",43,"S38","SAAR","NON VIE","non","non",2016,"CA1306","B2",2019,"1867406966","AUTOMOBILE",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"743",43,"S38","SAAR","NON VIE","non","non",2016,"CA1307","B3",2016,"322149888","INCENDIE & AD",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"744",43,"S38","SAAR","NON VIE","non","non",2016,"CA1307","B3",2016,"322149888","INCENDIE & AD",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"745",43,"S38","SAAR","NON VIE","non","non",2016,"CA1307","B3",2016,"322149888","INCENDIE & AD",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"746",43,"S38","SAAR","NON VIE","non","non",2016,"CA1307","B3",2016,"322149888","INCENDIE & AD",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"747",43,"S38","SAAR","NON VIE","non","non",2016,"CA1308","B3",2017,"152533530","INCENDIE & AD",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"748",43,"S38","SAAR","NON VIE","non","non",2016,"CA1309","B3",2018,"148044765","INCENDIE & AD",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"749",43,"S38","SAAR","NON VIE","non","non",2016,"CA1309","B3",2018,"148044765","INCENDIE & AD",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
